,text,intention
6699,"Lo unico que falta que me diga es: ""Usted escucha los Beatles no?"" jajaja",emotiva
6700,Empezando el día con Los Beatles :3,emotiva
6701,Ferrari desarrollará el monoplaza del próximo año íntegramente en el túnel de viento de Toyota http://t.co/wtlRmNy4 #F1,referencial
6702,#NotiAlmeidaN33 El prestigioso Terry Richardson rueda un documental sobre Lady Gaga http://t.co/5HKn78Eq,referencial
6703,Ex cuñado de Britney Spears alega ser el padre de su primer hijo http://t.co/G2yOUQWS,referencial
6704,"MIT: en física y química, se admitían solo dos tipos de magnetismo: el ferromagnetismo y el antiferromagnetismo.",referencial
6705,"@Volkswagen_MX Hola! Ando en busca de una Tiguan Sport &amp; Style pero me dicen q esta agotada, ayúdenme a rastrear una #Puebla gracias!",apelativa
6706,En Neiva Canción nominada a número 1 del año 2012: Gangnam Style - @psy_oppa en http://t.co/CIUND3xB,referencial
6707,Cada día me gustan más las canciones de Adele,emotiva
6708,Esto ha sido una mañana de Pablo Alboran y Adele #cabecitaloca #lasvueltasquedatodo,referencial
6709,Las acciones de Bankia caen más de 14% en la bolsa de Madrid... http://t.co/1VggqfiP,referencial
6710,"@laubfal deberias regalarnos autografos o entradas para expectaculos, dale pensalo..que paso con madonna que no fue a tinelli ?",apelativa
6711,1-1: El Infantil B empató con la Juventus en su segundo encuentro en el Torneo Internacional Blue BBVA de Fútbol 7:... http://t.co/bqZsAhyJ,referencial
6712,Ex cuñado de Britney asegura ser padre de su hijo .... http://t.co/l4DXCm02,referencial
6713,#VeranoAnimal Mirá nuestros modelos intervenidos por @cynthiacohen69  ! https://t.co/1kzMkeaN,apelativa
6714,He añadido un vídeo a una lista de reproducción de @YouTube (http://t.co/G9rVlUZJ - Maroon 5 - Moves Like Jagger ft. Christina,referencial
6715,Mi sudadera de Oxford huele e la colonia de coco de @Andrea_Juanes,emotiva
6716,"En el video de la fiesta con las fotos del domingo nos pusieron de fondo el tema One de U2, morí ?",referencial
6717,#GruposTraducidosLiteralmente Los escarabajos (The Beatles),metalinguistica
6718,Eres como un cientifico de Harvard intentando rapear en Español.,poetica
6719,Desplome bursátil de Bankia tras conocerse su valor negativo http://t.co/otuk7SxU [EuroNews] #Economia,referencial
6720,Bankia se desploma en Bolsa tras conocerse que su agujero es de más de 4.000 millones http://t.co/rEtNkcv0 vía @meneame_net,referencial
6721,"RT @FGrau: El periodismo que viene, visto desde expertos de Harvard - http://t.co/gS3ItDNU",referencial
6722,Me ha gustado un vídeo de @YouTube (http://t.co/sN0q2eal - Jennifer Lopez Dancing 'Gangnam Style' 22/12/12).,emotiva
6723,"Estoy aprendiendo japonés, por el momento tengo: Sony, Suzuki, Godzilla, Hitachi, Yamaha, Honda, Nintendo, Toyota, Mitsubishi, Fujitsu.",poetica
6724,Fuerte baja de acción tras anuncio de valor negativo de Bankia http://t.co/wlbFZUKd,referencial
6725,"Fan de : Lana Del Rey y Lady Gaga? 

¿Cuanto Le das del Uno al 10 ? http://t.co/xVAt9szx",apelativa
6726,#BuyABrick to support/para apoyar @barefootfound &amp; get rewards from/recibe premios de @Shakira http://t.co/ZSw0nW1W 43,apelativa
6727,"Miles de millones de nuestro bolsillo inyectado a Bankia y su nido de ladrones ,,,y ahora descubren que hay otro agujero de 4,000 millones",referencial
6728,"Los que os metáis con Lady Gaga por Twitter os vais a tener que joder, por que es la reina de twitter.",referencial
6729,"""@quierodinero: HSBC prevé inflación de 6.2% en 2013.""",referencial
6730,Lo de Bankia saliendo del Ibex es un ejemplo más del Triunfo de la Banca Pública. Hemos arruinado a sus malvados accionistas. ¡Victoria!,referencial
6731,"Justin Bieber podría destronar a Lady Gaga de su reinado en Twitter  , http://t.co/aV4T53lf @Latidos937 By @DeunyRD",referencial
6732,"# Madonna fue la reina de las giras en 2012, según Billboard

- A pesar de ser de las más polémicas, le ganó a... http://t.co/vhu9VzcA",referencial
6733,Bankia saldrá del Ibex a partir del 2 de enero http://t.co/aeh6kLyq,referencial
6734,#ÚltimaHora: Bankia abandonará el IBEX el mes de enero. Más información en @abc_es,referencial
6735,"""@isabanes Gürtel y estafa Cajamadrid/Bankia no son culpables del despilfarro.Según Gonzalez la culpa a los q protestan #GonzalezDimision""",referencial
6736,"Bankia se desploma un 19,53% y abandonará el Ibex desde el 2 de enero - http://t.co/NAQRydR0",referencial
6737,"Bankia abandonará el Ibex tras desplomarse un 19,53% http://t.co/yFvCDS6t vía @dprogresista",referencial
6738,Lo de Bankia y sus Bankieros si tiene nombre....DELITO,referencial
6739,La recapitalización de Bankia castiga a los accionistas minoritarios http://t.co/0IG0bwuY,referencial
6740,"RT @raflescabrera Si no enseñaron a sus hij@s amor por The Beatles, fracasaron como padres &lt; #esteeee",emotiva
6741,Los accionistas de Bankia perderán hasta la camisa: http://t.co/oKbXUNx3 via @invertia,referencial
6742,"@Tavaresmaxima Q mi tava un saludo para el taller de pintura esmopi
Y por hay ponte una rolita de AC DC 
SALUDOS",apelativa
6743,"#Ampliamos: Bankia se desploma un 19,53% y abandonará el Ibex el 2 de enero - ABC.es http://t.co/N4UO3cDA",referencial
6744,"Bankia se desploma un 19,53% y abandonará el Ibex desde el 2 de enero http://t.co/6aBUXoJj",referencial
6745,Bankia sale del Ibex 35: El Comité Asesor Técnico del selectivo señala que excluye a la entidad del índice como ... http://t.co/Jgog0Asg,referencial
6746,"""La recapitalización de Bankia obliga a la Bolsa a echar al banco del Ibex a partir dl 2 d enero. Cierra a 55 céntimos, tras caer un 19,5%""",referencial
6747,Bankia se desploma en Bolsa y abandonará el Ibex el 2 de enero. http://t.co/Z59MeaZP,referencial
6748,"(Ampl.) El Ibex no remonta al cierre (-0,22%), pero mantiene los 8.200 puntos, con Bankia perdiendo un 19,5% http://t.co/HtK5nliB",referencial
6749,27/12/69 - El álbum Led Zeppelin II alcanza el 1er puesto en las listas de popularidad de EU; vende más de 6 millones de copias.,referencial
6750,@blueplay #ListaBlue No ví muchos pero el #MejorShow q ví fue el de Madonna el 15/12 a pesar de las demoras y las malas críticas de C5N,emotiva
6751,No puedes decir que te gusta el rock si no te gustan los Beatles.,apelativa
6752,"Bankia se desploma un 19,53% y saldrá del Ibex el 2 de enero http://t.co/1HV7xsic",referencial
6753,"RT @LuisVianaR: Compre lo que pueda pero no venda nada. Barclays Capital proyecta devaluación del 39,8% para Venezuela http://t.co/yxFe3mbO",referencial
6754,"""BBVA y Boca Juniors, patrocinio con polémica"" Link! http://t.co/wosrJtAj",referencial
6755,"Excuñado de Britney Spears mantuvo romance con la artista: La princesa del pop, Britney Spears, se encuentra env... http://t.co/MwMPByNH",referencial
6756,"@KeicyCabreraD Hay rumores que Britney se va de TXF US y Tulisa tampoco quiere trabajar en TXF UK, segun su papa.",referencial
6757,Recuerda! Al comprar aceite en sitios autorizados le garantizas calidad y originalidad al 100% a tu carro http://t.co/4A3FU5ai #Ford ^ne,apelativa
6758,"Bankia es como una galaxia, de vez en cuando, encuentran un agujero negro.",poetica
6759,MÚSICA. Crean figura de nieve en honor a Psy http://t.co/WXtEhiwS,referencial
6760,El agujero y la macroampliación de Bankia hunden sus acciones - http://t.co/3Z7tGIYj http://t.co/WV5nBZZl,referencial
6761,"@ladygaga Lego Lady Gaga - ""Bad Romance"" http://t.co/qdvtZeun vía @youtube",referencial
6762,Harry y ___ fueron hace poco al museo de Los Beatles en Londres,referencial
6763,"""Me acosté con Britney"", acusa ex cuñado. http://t.co/PxqmHNC1",referencial
6764,Bankia saldrá del Ibex tras la recapitalización acordada por el FROB http://t.co/WWcq1lQg,referencial
6765,"Bankia, fuera del Ibex 35 http://t.co/t7FpUkgB",referencial
6766,"En el top de ""10 celebridades polémicas de twitter 2012"" Zayn y Max (The Wanted) se encuentran en el segundo puesto.",referencial
6767,"""@primiciasyacom: Whitney Houston fue asesinada, según un investigador &gt; http://t.co/TnzItsS1""// naaaaaaa! Jodeme!",referencial
6768,Me tocó la L. ¿Nombre? Llara. ¿Canción? Llueve. ¿Famoso? Lady gaga. RT y te doy una letra. :3,apelativa
6769,He marcado como favorito un vídeo de @YouTube (http://t.co/xB21Hsna - Diy Ferrari F1 steering wheel).,referencial
6770,"No hay nada más gay que leer: ""I love Britney""",poetica
6771,@Santander como averiguó el teléfono del seguro de hogar,apelativa
6772,HSBC ve mejores perspectivas de crecimiento de México a mediano plazo: El siguiente año será el cuarto consecuti... http://t.co/PGm9Eo5i,referencial
6773,@alvaro845 @rpalamillo si en bankia viese un poco de acumulación también me apuntaba a un mete-saca rápido :D,referencial
6774,"Lo siento pero si eres tío y te gusta Lady Gaga eres gay, te gusten los hombres o no.",referencial
6775,Ford Fairlane 52698: Worth seeing.Más Info... http://t.co/KWomXAS2,apelativa
6776,"$1 Billion Deal Major Step in Toyota Legal Trouble: Toyota Motor Corporation President and CEO Akio Toyoda, cent... http://t.co/1pqHtkWE",referencial
6777,HSBC ve mejores perspectivas de crecimiento de México a mediano plazo: El siguiente año será el cuarto consecuti... http://t.co/FpFGY70G,referencial
6778,"He publicado 4 fotos en Facebook en el álbum ""BMW 120D PACK M, 177 CV, 2008, 50.000KM, 19.999€"". http://t.co/IxsUECM8",referencial
6779,@jainergonzalez Shakira primer colombiano con estrella en el pase de la fama en Hollywood #PeroAlMenosNoSoyCachaco,referencial
6780,Esta es mi petición a @Harvard para que revierta la contratación de @FelipeCalderón.¡Tú también puedes firmarla! https://t.co/j1D4YsNs,apelativa
6781,"Goirigolzarri: la ayuda pública ""despeja las dudas sobre la solvencia de Bankia"" http://t.co/TAVao3p0 Joder, con 23 mil millones quien duda",referencial
6782,PSY la personalidad del año http://t.co/oDLBTkQ6,referencial
6783,@Pedro_Castro Puews ya está tardando la oposición en prometer la nacionalización. Pero antes de que sea como la de Bankia claro,referencial
6784,PSY la personalidad del año http://t.co/YAlo0kdd”,referencial
6785,Me tocó la S. ¿Nombre? Serena. ¿Canción? Sin miedo a nada.¿Famoso? Shakira. RT y te doy una letra.,referencial
6786,"''PSY solo tiene 1 canción y esta en los EMA , personas como Ed sheeran y Cher lloyd merecen estar allí.'' THIS WEÓN, THIS.”",emotiva
6787,"- Mamá mamá en el colegio me llaman Lady Gaga
- Quién te dice eso, hijo?
- Alejandro, Ale Alejandro",poetica
6788,"El Top 5 de latinoamericanos en la Liga BBVA: La Liga más cotizada del mundo del fútbol tuvo, como cada año, muc... http://t.co/xIl951cz",referencial
6789,"Lady Gaga en los ensayos de ""Children in Need"", 2011.

Sheridan Pajuelo.-. http://t.co/imTVMPyF",referencial
6790,La única motocicleta Ferrari en el mundo - http://t.co/vBvLyeW7 vía @Taringa,referencial
6791,"@MarceCuevas_ Nadie, aquí todos amamos a Madonna lol.",emotiva
6792,"Bankia se desploma un 19,53% y saldrá del Ibex el 2 de enero http://t.co/ovQuihvP (La Vanguardia)",referencial
6793,"El Honda de mis sueños es ___________.
¡Llena el blanco! http://t.co/F3uQwNlV",apelativa
6794,"""@lacuarta: Revelan que Whitney Houston fue asesinada por narcos http://t.co/D7VGLV6A"" @nataliasofia",referencial
6795,Cantar al estilo Slipknot la canción de Helter Skelter de The Beatles con @SaraGil11 ha sido épico.,emotiva
6796,Ex cuñado de Britney Spears dice ser el padre de su primer hijo http://t.co/Dgctolkj,referencial
6797,Qué preciosita es la propaganda de Ford. No puedo con el orgullo de ser venezolana.,emotiva
6798,Madonna intentó un nuevo proyecto en el cine - Candás 365 - El ...,referencial
6799,Me corro con muchas canciones de Bon Jovi. Es un hecho.,referencial
6800,"Los Beatles, el general Mola y el conde de Rodezno http://t.co/0QEsa0W6 @wordpressdotcom(r)en bidez @msostiz",referencial
6801,Entendiendo el rescate de BANKIA: http://t.co/HbKyp9zd vía @MadridEco,referencial
6802,#Economia España: Bankia se desploma en la bolsa http://t.co/GFaSnK3n,referencial
6803,#PSY tiene una estatua de hielo en #China durante el #FestivalDeEsculturasDeHieloYNieve!!!! http://t.co/Ey6PK5zY,referencial
6804,"""Lo único que One Direction debería copiar de The Wanted, es que ellos besan a sus fans en la boca"" En ESO si estoy de acuerdo, ah.",emotiva
6805,"Bankia saldrá del Ibex el 2 de enero

http://t.co/wIXQL2OK",referencial
6806,"""Bankia saldrá del Ibex el 2 de enero"" http://t.co/GVy1ib1P",referencial
6807,España: Bankia se desploma en la bolsa http://t.co/4dGyeskv,referencial
6808,"#YoCrecíCon la mejor música, con la de The Beatles.",referencial
6809,Britney queda fuera de la siguiente temporada de The X Factor http://t.co/7OmA2StJ (vía @Mileniohey),referencial
6810,"La ´extraordinaria gestión´ del PP en Bankia le costará a los españoles, de momento, 4.465 millones http://t.co/Qd8126fd vía @dprogresista",referencial
6811,Excuñado de Britney Spears se acosta con ella http://t.co/B4k2Y87U,referencial
6812,"EXCLUSIVA: Zayn y Max de The Wanted se encuentran en el #2 del Top ""10 celebridades polémicas en Twitter del 2012""",referencial
6813,Me ha gustado un vídeo de @YouTube (http://t.co/vxPCHMuU - AC/DC - Back In Black).,emotiva
6814,Bon Jovi- Como yo nadie te ha amado(espanol) - YouTube http://t.co/TS94a5xO,referencial
6815,"HT Honda Rally Raid present riders: Jeremias Israel (Chili), Eduardo Heinrich (Peru), Juan Carlos Salvatierra (Bolivia) http://t.co/lgXAlTI2",referencial
6816,La PAH consigue que Bankia devuelva el alquiler social a Olga http://t.co/M3iJK8jZ vía @PAH_CReal @El_Hacedor @majalandruki @Thyrsis,referencial
6817,Investigador privado asegura que Whitney Houston fue asesinada por una deuda http://t.co/A50moSZw,referencial
6818,"Giacomo Agostini pronostica que habrá lío en Yamaha.http://t.co/J5GVjl6H",referencial
6819,Que buena rola es Skyfall interpretada por Adele.,referencial
6820,El video de Muhammad se viralizó rápidamente ¿Le competirá a PSY? http://t.co/hxRfoAYC ¿Qué opinan de estos fenómenos en la red?,apelativa
6821,Compre el disco de Alicia Keys ea ea,emotiva
6822,"#Cuba Sicarios asesinaron a Whitney Houston, asegura detective: La popular cantante norteamericana, W... http://t.co/NXcsCILe #VivaFidel",referencial
6823,"MVS noticias,informó de mi petición a @Harvard para revertir la contratación de Calderón. ¡Tú también puedes firmarla!https://t.co/j1D4YsNs",apelativa
6824,En fotos: Shakira y Sara Carbonero entre las novias más bellas de los futbolistas - Radio Latina VeganaFM http://t.co/axJKChQe,referencial
6825,"Ahora resulta q mi hermana quiere ir a ver  #PSY #JustinBieber #tTaylorSwift #CarlyRaeJepsen #Marron5 en Fin de ano,  desde cuando le gusta?",emotiva
6826,Elton John no es un ex Beatles.,referencial
6827,Maroon 5 - One More Night: http://t.co/mVIa2XnK vía @youtube,referencial
6828,Nació el hijo de Shakira http://t.co/W7TKS221,referencial
6829,Nació el hijo de Shakira y Piqué http://t.co/GTECJjyc,referencial
6830,#NoEsLoMismo Un fiat 600 negro que 600 negros en un fiat. Ah,poetica
6831,"Me dan ganitas de llorar el saber que nunca iré un concierto de The Beatles, equis, no dejare de amarlos por eso.",emotiva
6832,:ORT @globovision: Nació el hijo de Shakira http://t.co/AQsu5uvp,referencial
6833,En abril del 2010 Justin bieber actuó en vivo para 30.000 personas.,referencial
6834,Mañana la comidilla de las noticias el hijo de Pique y Shakira,referencial
6835,Gerard Piqué confirmó nacimiento de su primer hijo con Shakira http://t.co/UA8WPuro,referencial
6836,Awwn ya nacio el Bebe de @shakira ¡Bendiciones!,emotiva
6837,"BMW vendió 1,8 millones de automóviles en el 2012 http://t.co/JoemphMN",referencial
6838,"""The Wanted es mejor que One Direction."" http://t.co/y7zOGwMt",referencial
6839,"Que les parece este tributo de los @FooFighters a los gloriosos Led Zeppelin, con Rock and Roll http://t.co/Diwcbggl",apelativa
